author,dll_author_id
"Antonius, Marcus, 83?-30 B.C.",A3571
"Mark Antony (Roman ruler, 83-30 BCE)",A3571
"Antonius, M. ок.83-30 до н.э. Marcus",A3571
"Antonio, Marco, 83?-30 A.C.",A3571
"Antonius, Marcus, 82-30 a.C.",A3571
"Antonius, Marcus, 83?-30B. C.",A3571
"Antonius, Marcus",A3571
"Marcus Antonius, 82-30 a.C.",A3571
"Caelius Rufus, Marcus",A3577
Marcus Caelius Rufus,A3577
"Caelius Rufus, Marcus ca. v84 - v48",A3577
"Celio Rufo, Marco (M.), 82-48 v. Chr.",A3577
"Caelius Rufus, Marcus 0082?-0048? av. J.-C.",A3577
"Brutus, Marcus, auteur prétendu",A3563
Pseudo-Brutus.,A3563
"Brutus, Marcus Iunius, m. 42 a.C.",A3563
"Flacco, Verrio",A3559
"Verrius Flaccus, Marcus (M.)",A3559
Marcus Verrius Flaccus,A3559
"Verrius Flaccus, Marcus.",A3559
"Verrius Flaccus, Marcus ca. v1./1. Jh.",A3559
"Verrius Flaccus, Marcus 0055? av. J.-C.-0020",A3559
"Verrius Flaccus, Marcus, århundradet e.Kr.",A3559
"Verrius Flaccus, Marcus, u.55 e.Kr.-20 p.Kr.",A3559
"Verrius Flaccus Marcus, činný 1. století př. Kr.-1. století po Kr.",A3559
"Verrius Flaccus, Marcus apie 55 pr.Kr.-20 po Kr.",A3559
"Verrius Flaccus, M.",A3559
Parthenius Constantinopolitanus 5. Jh.,A3547
Quintus Caecilius Metellus Macedonicus,A3556
"Metellus, Quintus Caecilius Macedonicus",A3556
"Metellus Macedonicus, Q. Caecilius (Quintus Caecilius), approximately 188 B.C.-115 B.C.",A3556
"Metellus Macedonicus, Q. Caecilius",A3556
"Metellus Macedonicus, Q. Caecilius approximately 188 B.C.-115 B.C.",A3556
Iulius Modestus,A3564
"Julius Modestus, active 1st century",A3564
Gaius Papirius Carbo,A3560
"Carbo, C. Papirius, approximately 164 B.C.-119 B.C.",A3560
"Carbo, Gaius Papirius -v119",A3560
Aristóteles,A3548
"Aristóteles, 384-322 f.Kr.",A3548
"Aristote, 0384-0322 av. J.-C.",A3548
Aristoteles v384-v322,A3548
Ἀριστοτέλης,A3548
Aristoteles (384-322 p.n.e.).,A3548
"Aristoteles, 384-322 v. Chr.",A3548
"Aristóteles, 384-322 a.C.",A3548
ارسطوطاليس,A3548
"אריסטו, 384-322 לפנה""ס",A3548
Аристотель,A3548
"Aristoteles, 384 pred Kr.-322 pred Kr.",A3548
"Aristotelés, 384 př. Kr.-322 př. Kr.",A3548
"Aristotelis, 384-322 p.m.ē.",A3548
Arystoteles (384-322 p.n.e.),A3548
Aristote,A3548
Aristoteles B.C. 384-B.C. 322,A3548
"Aristotelēs, 384-322B. C.",A3548
أرسطو، 384-322 ق.م.,A3548
"Aristotle (Ancient Greek philosopher, scientist, ca. 384-322 BCE)",A3548
"Aristoteles, 384-322 e.Kr.",A3548
أرسطوطاليس، 384-322 ق.م.,A3548
Aristotle 384-322 B.C.,A3548
"Bergk, Theodor, 1812-1881, philologue",A3537
"Bergk, Theodorus, 1812-1881",A3537
"Bergk, Theodor Wilhelm, 1812-1881",A3537
Theodor Bergk,A3537
"Blass, Friedrich, 1843-1907.",A3545
"Blass, Friedrich Wilhelm, 1843-1907",A3545
"Blass, Friedrich (Friedrich Wilhelm), 1843-1907",A3545
"Blass, Friedrich",A3545
Friedrich Blass,A3545
"Dietsch, Heinrich Rudolf, 1814-1875",A3541
"Dietsch, Rudolph 1814-1875",A3541
"Dietsch, Rudolph",A3541
"Dietsch, Heinrich Rudolph, 1814-1875",A3541
Rudolf Dietsch deutscher Klassischer Philologe und Historiker,A3541
"Dietsch, Rudolf",A3541
"Dietsch, Henrich Rudolph, 1814-1875",A3541
"Dietsch, Henricus Rudolfus",A3541
"Estienne, Robert, 1503?-1559.",A3558
"Estienne, Robert I, ca. 1503-1559",A3558
"Estienne, Robert fl. 1526-1560 I",A3558
"Estienne, Robert, I, fl. 1526-1560",A3558
"Estienne, Robert, I",A3558
"סטפנוס, רוברטוס, 1503?-1559",A3558
Robert Estienne,A3558
"Estienne, Robert",A3558
"Estienne, Robert apie 1503–1559",A3558
"Estienne, Robert, asi 1503-1559",A3558
"Estienne, Robert, u.1503-1559.",A3558
"Estienne, Robewrt, 1503?-1559",A3558
"Estienne, Robert (French printer and publisher, 1503-1559)",A3558
"Estienne, Robert (ca 1503-1559)",A3558
"Stephanus, Robertus, 1503-1559",A3558
"Eussner, Adam, 1844-....",A3528
"Eussner, Adam",A3528
"Eussner, Adam 1844-1889",A3528
Adam Eussner,A3528
"Eussner, Adam g. 1844",A3528
"Eussner, Adam, n. 1844",A3528
Dorcatius,A3567
Dorcatius 1. Jh.,A3567
"Gallus, Gaius Asinius, 0041 av. J.-C.-0033",A3566
"Gallus, Gaius Asinius v41-33",A3566
Gaio Asinio Gallo senatore romano,A3566
"Gallus, C. Asinius (Caius Asinius), 41 B.C.-33 A.D.",A3566
"Gallus, G. A. 41 до н.э.-33 н.э. Gaius Asinius",A3566
"Asinius Gallus, C.",A3566
C. Laelius C.f.C.n. Men. Sapiens,A3589
"Laelius, 185- ca. 115 a.C.",A3589
"Laelius, C., Sapiens, approximately 190 B.C.-approximately 128 B.C.",A3589
"Laelius Sapiens, C.",A3589
"Laelius, C. approximately 190 B.C.-approximately 128 B.C. Sapiens",A3589
"Laelius, Gaius, asi 190 př. Kr.-125 př. Kr.",A3589
"Mucianus, C. Licinius, active 52-77",A3596
"Mucianus, C. Licinius fl. 52-77",A3596
"Glaucia, C. Servilius, -100 B.C.",A3593
C. Servilius Glaucia,A3593
Gavius Bassus,A3590
Gavius Bassus v1. Jh.,A3590
"Scrofa, Cn. Tremellius, active 1st century B.C.",A3572
Cnaeus Tremellius Scrofa,A3572
"Scrofa, Gnaeus Tremelius v1. Jh.",A3572
"Nero Römisches Reich, Kaiser 37-68",A3587
Neron (cesarz rzymski ; 37-68),A3587
"Nero, Emperor of Rome, 37-68",A3587
Nero 37-68 император римский,A3587
"Nero, ... (Claudius Caesar), Romeins keizer, 37-68",A3587
"Neró, emperador de Roma, 37-68",A3587
Nero Claudius Cæsar Augustus Germanicus,A3587
Néron empereur romain 0037-0068,A3587
"Néron, empereur romain, 37-68",A3587
"Nero, Claudius Caesar, imperatore romano, 37-68",A3587
Нерон Клавдий Цезарь император римский 37-68,A3587
"Nero, romersk kejsare, 37-68",A3587
"Nero, Claudius Caesar, římský císař, 37-68",A3587
Nero romersk keiser 37-68,A3587
"נרון, קיסר רומי, 68 לספה""נ-37 לפנה""ס",A3587
"Nerons, Romas imperators, 37-68",A3587
"Nerón, Emperador de Roma, 37-68",A3587
"Nero, Emperor of Rome (Roman emperor, 37-68 CE)",A3587
Nero 37–68 Romos imperatorius,A3587
"Nero, Imperador de Roma, 37-68.",A3587
"Nero, Lucius Domitius keiser av Romerriket 37-68",A3587
"Nero, 37-68, ローマ皇帝",A3587
"Atherianus, Julius",A3594
Iulius Atherianus,A3594
"Severus, Cornelius",A3592
"Cornelius Severus, 0001-0099",A3592
Cornelius Severus,A3592
"Severus, Publius Cornelius, århundradet f.Kr.",A3592
"Marcius Philippus, L. (Lucius), approximately 136 B.C.-approximately 76 B.C.",A3591
L. Marcius Q.f.Q.n. Philippus,A3591
"Marcius Philippus, L. ca. 136-ca. 76 B.C.",A3591
"Manilius, Lucius um 97 v. Chr",A3588
"Manilius, Lucius v97",A3588
Lucius Manilius,A3588
"Labeo, Marcus Antistius, approximately 48 B.C.-approximately 22 A.D.",A3595
"Labeo, Marcus Antistius, asi 48 př. Kr.-asi 22 po Kr.",A3595
"Labeo, Marcus Antistius (M. Antistius), ca. 48 v. Chr.-ca. 22",A3595
Marcus Tullius Tiro,A3550
Марк Тулий Тирон,A3550
"Tiro, M. Tullius (Marcus Tullius), 104 B.C. or 103 B.C.-",A3550
"Tiro, Marcus Tullius v1. Jh.",A3550
"Tiro, M. Tullius (Marcus Tullius) ca. 104-4 B.C",A3550
"Tiro, Marcus Tullius",A3550
"Tiro, M. Tullius, 1e eeuw v. Chr.",A3550
"Valerius, L., active 53 B.C.",A3584
"Valerius, L fl. 53 B.C",A3584
Valerius,A3584
"Metellus, Quintus Caecilius fl. 216-179 B.C",A3554
Q. Caecilius L.f.L.n. Metellus,A3554
"Metellus, Quintus Caecilius, active 216 B.C.-179 B.C.",A3554
"Hermerus, Claudius, 03..-03..",A3555
"Hermeros, Claudius",A3555
"Claudius, Hermerus",A3555
"Hermerus, Claudius ca. 4. Jh.",A3555
"Hermerus, Claudius",A3555
Donatianus 4./5. Jh.,A3553
Donatianus,A3553
"Epaphroditus, of Chaeronea",A3562
Epaphroditus Chaeronensis 1. Jh.,A3562
Epaphroditus,A3562
Marc Metti Epafrodit,A3562
"Turranius Niger, active 1st century B.C.",A3612
Turranius,A3612
Turranius v1. Jh.,A3612
"Scaevus Memor, active 1st century",A3617
Scaevus Memor 1st cent,A3617
Scaevus Memor,A3617
Scaevus Memor 1./2. Jh.,A3617
Quintus Hortensius Hortalus,A3614
"Hortensius Hortalus, Quintus v114-v50",A3614
"Hortensius Hortalus, Q. (Quintus)",A3614
"Hortensius Hortalus, Q. (Quintus), 114-50 v. Chr.",A3614
"Scipio Aemilianus, P. Cornelius (Publius Cornelius), Africanus minor, 185 B.C. or 184 B.C.-129 B.C.",A3615
"סקיפיו אמיליאנוס, פובליוס קורנליוס, אפריקאנוס נומאנטינוס, 184 או 185 לפנה""ס-129 לפנה""ס",A3615
"Scipio Aemilianus, P. Cornelius (Publius Cornelius), Africanus minor, 185 or 4-129 B.C.",A3615
"Scipion, Émilien, 185 ou 184-129 av. J.-C.",A3615
"Scipio Africanus the Younger (Roman general, 185/184-129 BCE)",A3615
"Silanus, D. Junius, active 146 B.C.",A3605
Decimus Iunius Silanus,A3605
Gaius Aelius Gallus,A3602
"Gallus, C. Aelius, active 1st century B.C.?",A3602
"Gallus, Gaius Aelius",A3602
"Gallus, Gaius Aelius v1. Jh.",A3602
"Gallus, C. Aelius 1st cent. B.C.?",A3602
"Gallus, C. Aelius, 1e eeuw v. Chr.",A3602
Gaius Calpurnius Piso,A3601
"Piso, Caius Calpurnius, ....-0065",A3601
"Calpurnius Piso, Gaius -65",A3601
Gaius Calpurnius Piso (?-65),A3601
"Piso, Gaius Calpurnius, -65",A3601
"Piso, Gaius Calpunius (θ.65)",A3601
"Clodius Licinus, C 1st cent. B.C./1st cent. A.D",A3603
"Clodius Licinus, C., active 1st century B.C.-1st century A.D.",A3603
"Curio, C. Scribonius, active 121 B.C.",A3578
Gaius Scribonius Curio,A3578
"Curio, Gaius Scribonius Avus v121",A3578
Gaius Titius,A3600
"Titius, C. (Caius), active 2nd century B.C.",A3600
"Titius, Gaius v2. Jh.",A3600
"Titius, C. active 2nd century B.C.",A3600
"Valgius Rufus, C.",A3581
C.Valgius Rufus,A3581
"Valgius Rufus, Gaius v65-",A3581
"Marcius, Cn., vates",A3597
Gnaeus Marcius Vates,A3597
Marcius Vates v3. Jh.,A3597
"Granius Flaccus, active 1st century B.C.",A3579
Granius Flaccus,A3579
Granius Flaccus v1. Jh.,A3579
L.Cassius Longinus,A3599
"Cassius Longinus, Lucius ca. Römische Republik",A3599
"Cassius Longinus, L. (Lucius), active 54 B.C.-41 B.C.",A3599
"Cassius Longinus, L. active 54 B.C.-41 B.C.",A3599
L.Iulius L.f.L.n. Caesar,A3582
"Caesar, L. Julius (Lucius Julius), active 90 B.C.-43 B.C.",A3582
"Caesar, L. Julius active 90 B.C.-43 B.C.",A3582
"Neratius Priscus, Lucius",A3598
Lucius Neratius Priscus,A3598
"Neratius Priscus, Lucius ca. 1./2. Jh.",A3598
Луций Нераций Приск,A3598
"Neratius Priscus, Lucius, sec. I-II",A3598
Marcus Aemilius Lepidus Porcina,A3580
"Lepidus Porcina, M. Aemilius (Marcus Aemilius), active 137 B.C.-125 B.C.",A3580
"Lepidus Porcina, M. Aemilius active 137 B.C.-125 B.C.",A3580
"Duronius, M., active 97 B.C.",A3586
Марк Дуроний,A3586
"Bücheler, Franz, 1837-1908",A3585
"Bücheler, Franz",A3585
Franz Bücheler,A3585
"Buecheler, Franz",A3585
"Buecheler, Franciscus, 1837-1908",A3585
"Dioscoride, 004.-009.",A3583
Dioscórides.,A3583
Dioscoride 00..-00..,A3583
Dioscòrides Pedani,A3583
"Dioscorides, Pedanius 40-90",A3583
"Dioscorides, Pedanius, 1e eeuw",A3583
"Dioscorides, Pedanius",A3583
Πεδάνιος Διοσκορίδης,A3583
Dioscorides Pedanius (około 40-około 90).,A3583
"Dioscorides, Pedanius, ca 40-ca 90",A3583
دياسقوريدوس بيدانيوس (العين زربي),A3583
פדניוס דיוסקורידס,A3583
"Dioskorides Pedanius, 40-90",A3583
Dioscorides Pedanius (ok. 40-ok. 90),A3583
"Dioskorides, Pedanios, činný 1. století",A3583
Dioscórides Pedanio,A3583
ديسقوريدس، العين زربي,A3583
"Dioscorides, Pedanius, 1世紀",A3583
"Dioscorides Pedianus, sec. I",A3583
Διοσκουρίδης ο Αναζαρβεύς (1ος αι. μ.Χ.),A3583
"Caesellius Vindex, Lucius, active 2nd century",A3629
Lucius Caesellius Vindex,A3629
"Caesellius Vindex, Lucius 2. Jh.",A3629
"Caesellius Vindex, L.",A3629
Gnaeus Cornelius Lentulus Marcellinus,A3627
"Cornelius Lentulus Marcellinus, Gnaeus ca. Römische Republik",A3627
"Lentulus Marcellinus, Cn. Cornelius, active 84 B.C.-56 B.C.",A3627
Cornelius Severus v43-12,A3619
"Annius Luscus, T., active 156 B.C.-133 B.C.",A3630
Titus Annius Luscus,A3630
"Annius Luscus, Titus v133",A3630
"Dolabella, Publius Cornelius, approximately 80 B.C.-43 B.C.",A3611
Philumenus,A3618
Philumène,A3618
Philumenus Alexandrinus ca. 2. Jh.,A3618
"Fenestella, active 1st century B.C.-1st century A.D.",A3621
Fenestella 1st cent. B.C./1st cent. A.D,A3621
C.Aquilius Gallus,A3604
"Aquilius Gallus, Gaius",A3604
"Aquilius Gallus, C. (Caius), active 1st century B.C.",A3604
"Aquilius Gallus, C. active 1st century B.C.",A3604
Gaius Aurelius Cotta,A3620
"Cotta, C. Aurelius, approximately 124 B.C.-63 B.C.",A3620
"Erucius, C., active 80 B.C.",A3608
Gaius Erucius,A3608
"Gracchus, Gaius Sempronius, 154 B.C.-121 B.C.",A3616
"Gracchus, Caïus Sempronius, 0154-0121 av. J. C.",A3616
C.Sempronius Ti.f.P.n. Gracchus,A3616
"Gracchus, Gaius Sempronius, 154-121 B.C.",A3616
"Gracchus, C. Sempronius, 153-121 v. Chr.",A3616
"Gracchus, Gaius, 153-121 p.m.ē",A3616
"Gracchus, Gaius Sempronius, asi 153 př. Kr.-121 př. Kr.",A3616
"Gracchus, Gaius Sempronius 152 pr. Kr.-121 pr. Kr.",A3616
"גרקכוס, גאיוס סמפרוניוס",A3616
"Gracchus, Gaius Sempronius",A3616
"Gracchus, Gaius Sempronius, 154-121 f.Kr.",A3616
"Gracchus, Gaius Sempronius v153-v121",A3616
"Gracchus, Caïus Sempronius, 154 av. J.-C.-121 av. J.-C.",A3616
"Gracchus, Gaius Sempronius, 154-121 A.C.",A3616
"Gracchus, Caïus Sempronius, 154-121 av. J.-C.",A3616
"Гракх, Г. С. 153-121 до н.э. Гай Семпроний",A3616
"Gracchus Sempronius, Gaius, 154-121 a.C.",A3616
"Gracco, Gaio Sempronio, 154-121 a.C.",A3616
Gallus Antipater fl. 268-306,A3609
Gallus Antipater,A3609
"Gallus Antipater, active 268-306",A3609
Gallus Antipater ca. um 300,A3609
"Helvius Mancia, active 97 B.C.-87 B.C.",A3606
"Laelius Felix, active 2nd century",A3613
Laelius Felix,A3613
Laelius Felix 1./2. Jh.,A3613
"Crassus, Lucius Licinius v140-v91",A3610
Lucius Licinius Crassus,A3610
"Crassus, L. Licinius (Lucius Licinius), 140 B.C.-91 B.C.",A3610
"Licinius Crassus, Lucius, 140-91 av. J.-C.",A3610
"Messalla Corvinus, Marcus Valerius v64-13",A3607
"Messala Corvinus, Marcus Valerius, 0064 av. J.C.-0013?",A3607
"Messalla Corvinus, Marcus Valerius, 64 B.C.-approximately 8 A.D.",A3607
"Messala Corvinus, Marcus Valerius",A3607
"Messalla Corvinus, Marcus Valerius",A3607
Marcus Valerius Messalla Corvinus,A3607
"Messalla Corvinus, M. Valerius, 64 v. Chr.-8 na Chr.",A3607
"Messala Corvinus, Marcus Valerius, c. 64 a.C.-8/13",A3607
"Messalla Corvinus, Marcus Valerius (ok. 64 p.n.e.-13)",A3607
"Messala Corvinus, Marcus Valerius, 64 a.C.-13 d.C.",A3607
"Messalla Corvinus, Marcus Valerius, 64 f.Kr.- ca 8 e.Kr",A3607
"Messala Corvinus, Marcus Valerius (64 p.n.e.-13).",A3607
"Messalla Corvinus, Marcus Valerius, 64 a.C.-ca. 8 d.C.",A3607
"Messalla Corvinus, Marcus Valerius, asi 64 př. Kr.-asi 13 po Kr.",A3607
"Messalla Corvinus, Marcus Valerius, 0064 av. J.-C.-0008",A3607
Marcus Calidius,A3623
"Calidius, M. (Marcus), active 64 B.C.-49 B.C.",A3623
"Calidius, Marcus v57",A3623
"Calidius, M. active 64 B.C.-49 B.C.",A3623
"Calidius, M.",A3623
"Cremutius Cordus, Aulus -v25",A3632
Aulus Cremutius Cordus,A3632
"Cremutius Cordus, A. (Aulus), -25",A3632
"Cremutius Cordus, A. (Aulus) d. 25",A3632
"Cordus, Cremutius",A3632
"Cremutius Cordus, A.",A3632
"Bruttedius Niger, approximately 6 B.C.-31 A.D.",A3641
Bruttedius Niger ca. 6 B.C.-31 A.D,A3641
"Gaetulicus, Gnaeus Cornelius Lentulus -39",A3638
Gnaeus Cornelius Lentulus Gaetulicus,A3638
"Lentulus Gaetulicus, Cn. Cornelius (Cneius Cornelius) d. 39",A3638
"Lentulus Gaetulicus, Cn. Cornelius (Cneius Cornelius), -39",A3638
"Gaetulicus, Cn. Cornelius Lentulus",A3638
Lucius Iunius Quintus Vibius Crispus,A3633
"Vibius Crispus, Q. (Quintus), approximately 12-approximately 93",A3633
"Vibius Crispus, Q. approximately 12-approximately 93",A3633
"Vibius Crispus, Q.",A3633
Vagellius,A3642
Vagellius 1. Jh. n. Chr,A3642
Vagellius 1. Jh.,A3642
Turnus.,A3645
Turnus 1. Jh.,A3645
Sextius Paconianus,A3651
"Paconianus, Sex. (Sextus), -35",A3651
"Paconianus, Sex -35",A3651
Septimius Serenus,A3636
Septimius Serenus (2..-3..).,A3636
"Septimius Serenus, Aulus 3. årh. f. Kr.",A3636
Sabidius,A3649
Quintus Servilius Caepio Minor,A3634
"Caepio, Q. Servilius (Quintus Servilius), active 100 B.C.-90 B.C.",A3634
"Caepio, Quintus Servilius -v90",A3634
"Caepio, Q. Servilius active 100 B.C.-90 B.C.",A3634
"Caepio, Q. Servilius",A3634
"Palaemon, Q. Rhemnius Fannius",A3643
"Palaemon, Quintus Remmius Fannius, 00..-00..",A3643
"Palaemon, Quintus Remmius Fannius",A3643
"Palaemon, Q. Rhemnius Fannius (Quintus Rhemnius Fannius)",A3643
"Palaemon, Quintus Remmius.",A3643
"Palaemon, Quintus Remmius, 1e eeuw",A3643
Quintus Remmius Palaemon,A3643
"Palaemon, Quintus Remmius ca. 1. Jh.",A3643
Remmiusz Palemon (?-76),A3643
"Palaemon, Quintus Rhemmius Fannius, 1. årh. e.Kr.",A3643
"Palaemon, Quintus Remnius Fannius, sec. I",A3643
"Palaemon, Quintus Rhemnius",A3643
Pupius,A3646
"Pupius, active 1st century B.C.",A3646
Pupius Tragoedus v1. Jh.,A3646
Publius Calvisius Sabinus Pomponius Secundus,A3631
"Pomponius Secundus, Publius ca. 1. Jh.",A3631
"Pomponius Secundus, P. (Publius), active 1st century",A3631
"Namusa, P. Aufidius, active 1st century B.C.",A3637
Aufidius Namusa,A3637
"Paulus, Quaestor",A3650
"Scipio Nasica Serapio, P. Cornelius (Publius Cornelius), -132 B.C.",A3635
Публий Корнелий Сципион Назика Серапион,A3635
Publius Cornelius Scipio Nasica Serapio,A3635
"Scipio, Africanus",A3644
Lucius Quinctius Cincinnatus,A3647
لوشيوس كوينكتيوس سنسيناتوس,A3647
"Cincinnatus, Lucius Quinctius, approximately 529 B.C.-approximately 430 B.C.",A3647
"Cincinnatus, Lucius Quinctius ca. v5. Jh.",A3647
"Cincinnatus, Lucius Quinctius",A3647
"Curio, C. Scribonius, approximately 125 B.C.-53 B.C.",A3624
C. Scribonius C.f. Curio,A3624
"Curio, Gaius Scribonius Pater -v53",A3624
Lucius Aurelius Avianius Symmachus -376,A3622
Lucius Aurelius Avianius Symmachus,A3622
"Symmachus, L. Aurelius Avianus, -approximately 376",A3622
"Symmachus, L. Aurelius Avianus d. ca. 376",A3622
"Peutinger, Konrad, 1465-1547",A3671
"Peutinger, Conrad, 1465-1547",A3671
Konrad Peutinger,A3671
"Peutinger, Konrad",A3671
"Peutinger, Conrad (German lawyer, writer, and collector, 1465-1547)",A3671
"פטינגר, קונרד, 1465-1547",A3671
"Peutinger, Konrad, 1465-1546 or 1547",A3671
"Peutinger, Conrad",A3671
"Peutinger, Konrad, 1465-1546 ou 7.",A3671
"Leland, John, 1506?-1552",A3668
John Leland English poet and antiquary,A3668
"Leland, John, 1503?-1552",A3668
"Leland, John",A3668
"Leland, John, ca. 1506-1552",A3668
"Paracelsus, 1493-1541",A3665
"Paracelse, 1493-1541",A3665
Paracelsus,A3665
"Paracelsus, ca. 1493-1541",A3665
"Paracels, 1493-1541",A3665
براكلسوس، 1493-1541,A3665
"פרקלסוס, 1493-1541",A3665
Philippus Aureolus Theophrastus Bombast von Hohenheim,A3665
"Paracelsus, pseud., 1493-1541.",A3665
"Paracelso, 1493-1541",A3665
"Hohenheim, Theophrast von, 1493-1541",A3665
"Theophrastus Paracelsus, 1493-1541",A3665
"Bombast von Hohenheim, Philipp Aureol Theophrast, 1493-1541",A3665
"Aureolus Theophrastus Paracelsus, 1493-1541",A3665
"Agricola, Georgius, 1494-1555.",A3675
"Agricola, Georg",A3675
Georgius Agricola,A3675
"Agricola, Georgius",A3675
"אגריקולה, גאורגיוס, 1494-1555",A3675
"Agricola, G. 1494-1555 Georgius",A3675
"Агрикола, Г. 1494-1555 Георг",A3675
"Bauer, Georg",A3675
"Jean IV, 1340?-1399, duc de Bretagne",A3672
Jean 1341-1399 Herzog der Bretagne IV,A3672
Johannes de Reading ca. 1272-1346,A3666
"John, of Reading, -1346",A3666
"Jean de Reading, 1272?-1346",A3666
John of Reading (około 1272-1346).,A3666
Johannes de Reading,A3666
"John of Reading, O.F.M., 1273/1276-1346",A3666
"John of Reading, ca 1285-1346",A3666
"John, of Reading, 1272/1274-1346",A3666
"Jean, de Reading, -1346",A3666
Johannes de Nono 1275-1346,A3666
John of Reading,A3666
Giovanni da Nono juge et écrivain italien originaire de Padoue,A3666
"Pascal, Blaise, 1623-1662.",A3673
"Pascal, Blaise",A3673
بسكال، بليز، 1623-1662,A3673
Blaise Pascal,A3673
"פסקל, בלז, 1623-1662",A3673
"Паскаль, Блэз, 1623-1662",A3673
"Паскаль, Б. математик, философ 1623-1662 Блез",A3673
"Pascal, 1623-1662",A3673
"Montalte, Louis de, 1623-1662",A3673
"Pascal, B. математик, философ 1623-1662 Blaise",A3673
"Montaltius, Ludovicus, 1623-1662",A3673
"Dettonville, Amos, 1623-1662",A3673
"Pascal, Biagio, 1623-1662",A3673
"Paschal, Blaise, 1623-1662",A3673
Alfius Avitus,A3667
Алфий Авит,A3667
Alfius Avitus 2. Jh.,A3667
"Avitus, Alfius",A3667
Aufustius,A3674
"Aufustius, active 1st century B.C.",A3674
Aufustius Grammaticus v1. Jh.,A3674
Aulus Cascellius,A3657
"Cascellius, A., active 1st century B.C.",A3657
"Cascellius, Aulus v1. Jh.",A3657
Clodius Tuscus ca. v1./1. Jh.,A3653
"Clodius Tuscus, active 1st century B.C.-1st century A.D.",A3653
Clodius Tuscus,A3653
Cornificius Gallus,A3648
Cornificius Gallus ca. v1./1. Jh.,A3648
T.Labienus,A3654
"Labienus, Titus -v45",A3654
"Labienus, -45 B.C.",A3654
"Labieno, Tito",A3654
"Labienus, Titus, 0100-0045 av. J.-C.",A3654
"לאביינוס, טיטוס",A3654
"Labienus, T., 100-45 v. Chr.",A3654
Titus Labienus,A3654
Tarquitius Priscus,A3639
Publius Satureius,A3655
"Saturius, P., active 74 B.C.",A3655
"Mucius Scaevola, Publius v180-v115",A3640
پوبليوس موسيوس سكايڤولا,A3640
"Scaevola, Publius Mucius",A3640
"Mucio Escévola, Publio",A3640
سكايڤولا، پوبليوس موسيوس,A3640
"Clodius, Publius, approximately 93 B.C.-52 B.C.",A3652
Publius Clodius Pulcher,A3652
"Clodius Pulcher, Publius, d. 52 f.Kr.",A3652
"Clodius Pulcher, Publius v92-v52",A3652
"Clodius, Publius, 0093?-0052 av. J.-C.",A3652
"Clodius Pulcher, P. ок.93-52 до н.э. Publius",A3652
"קלודיוס פולכר, פובליוס",A3652
"Clodius Pulcher, Publius",A3652
"Clodius, Publius, 93-52 av. J.-C.",A3652
"Clodius Pulcher, Publius, -52 př. Kr.",A3652
"Clodius Pulcher, Publius, ca. 90-52 v. Chr.",A3652
"Clodius, Publius, 93-52 a.C.",A3652
"Varius Rufus, Lucius",A3656
