author,dll_author_id
"Forset, Edward",A4748
"Lotichius, Petrus",A4747
"Vegio, Maffeo",A4750
"Pascoli, Giovanni",A4749
"Landor, Walter Savage",A4731
"Buchanan, George",A4730
"Fabricius, Joannes, Montanus",A4738
"Erchemperto, active 9th century",A4728
"Falcone, of Benevento",A4736
"Johannes, de Alta Silva",A4721
"Morena, Acerbo",A4733
"Aelred, of Rievaulx, Saint, 1110-1167",A4739
"Aeneas, of Paris",A4724
"Arnold, von St. Emmeram",A4729
"Columbus, Christopher",A4744
"Victor, Publius",A4754
"Rufinus, of Aquileia",A4757
"Ruricius I, Bishop of Limoges",A4761
"Severus, Bishop of Minorca",A4786
"Sophronius, of Palestine",A4790
"Abbo, of Fleury, Saint",A4767
"La Rue, Charles de",A4751
"Bigges, Walter",A4763
"Milton, John",A4771
"Fletcher, Phineas",A4746
"Addison, Joseph",A4752
"Marx, Karl",A4764
"Erasmus, Desiderius",A4743
"Withof, Johann Hildebrand",A4772
"Descartes, René",A4762
"Waardenburg, Henricus",A4741
"Pius II, Pope",A4776
"Luther, Martin",A4756
"Celtis, Konrad",A4753
"Quodvultdeus, Bishop of Carthage",A4760
"Reccared I, King of the Visigoths",A4773
"Remigius, Saint, Bishop of Rheims",A4770
"Rusticus, Diaconus",A4774
"Servius, active 4th century",A4777
"Simplicius, Pope",A4792
"Sylvester I, Pope",A4787
"Tacitus, Cornelius",A4796
Tarra Monachus,A4784
Terence,A4793
"Theodoric, King of the Ostrogoths, 454?-526",A4781
"Asterius, Turcius Rufius Apronianus",A4778
"Valerio, of Bierzo, Saint",A4797
"Valerianus, Saint, Bishop of Cimiez",A4785
"Petrus Alfonsi, 1062-1110?",A4775
"Pontano, Giovanni Gioviano",A4758
"Petrarca, Francesco",A4768
"L'Homond, C. F.",A4765
"Passerat, Jean",A4759
"Vallauri, Tommaso",A4769
"Wandalbert, von Prüm",A4815
"William, of Malmesbury",A4816
"Salonius, of Geneva",A4779
"Sedatus, of Béziers",A4798
Siculus Flaccus,A4807
"Sidonius Apollinaris, Saint, 431 or 432-approximately 487",A4795
"Silius Italicus, Tiberius Catius",A4804
"Solinus, C. Julius, active 3rd century?",A4801
"Suetonius, approximately 69-approximately 122",A4799
"Taio, of Zaragoza",A4805
"Theodore, Bishop of Mopsuestia",A4812
"Theodoret, Bishop of Cyrrhus",A4802
Tibullus,A4791
Trifolius,A4810
"Trojanus, of Saintes",A4800
Uranius Presbyter,A4788
Valentinus,A4832
"Vegetius Renatus, Flavius",A4794
"Vibius, Sequester",A4813
"Victor, Vitensis",A4782
Tomellus Hasnoniensis,A4817
"Ulric, Saint, Bishop of Augsburg",A4845
"Ulger, of Angers",A4814
"Walter, of Châtillon, active 1170-1180",A4818
"Walter, of Speyer",A4835
"Wichram, of Saint Gall",A4852
"William, of Jumièges",A4837
"Willibald, of Mainz",A4833
"Secundinus, Manichaeus",A4825
Secundinus Hibernus,A4808
"Severus, of Antioch",A4822
"Siricius, Pope",A4828
"Sixtus, III, Pope",A4811
"Statius, P. Papinius (Publius Papinius)",A4826
"Stephen I, Pope",A4809
"Valerius Flaccus, Gaius",A4806
Virgil,A4830
"Victor, Bishop of Carthage",A4803
"Victor, of Capua",A4820
"Zeno, Saint, Bishop of Verona, -371",A4821
Horace,A4876
"Udalscalcus, of Augsburg",A4834
"Fortunatus, Venantius Honorius Clementianus",A4856
"Virgilius Maro, Grammaticus, active 7th century",A4850
"Walahfrid Strabo, 807?-849",A4855
"Walo, Abbot of Metz",A4848
"Warner, of Basil",A4857
"Wibald, Abbot of Corvey",A4849
"Wido, Bishop of Amiens",A4839
"William, of Blois",A4844
"Pelagius II, Pope",A4869
Polemius Silvius,A4870
"Symmachus, Quintus Aurelius, approximately 340-402",A4823
"Symmachus, Pope",A4831
Tertullian,A4829
Ticonius,A4827
Vacca,A4824
Vigilius Diaconus,A4836
"Vigilius, Bishop of Thapsus",A4819
Vitruvius Pollio,A4853
"Gregory III, Pope",A4877
"Turpin, Archbishop of Reims",A4859
"Guaiferius, of Salerno",A4840
"Waldram, of St. Gall",A4862
"Herrand, of Halberstadt",A4838
"Walter, of Aquitaine",A4846
"Walter, of Compiègne",A4851
"Wido, Bishop of Osnabrück",A4854
"Guilelmus Apuliensis, active 12th century",A4847
Paterius,A4873
"Peter, Chrysologus, Saint, Archbishop of Ravenna",A4874
"Photius I, Saint, Patriarch of Constantinople",A4872
"Primasius, Bishop of Hadrumetum",A4875
"Victricius, Saint",A4865
"Vigilius, Pope",A4842
"Vigilius, Saint, Bishop of Trent",A4878
"Vincent, of Lérins, Saint",A4867
"Warnaharius, of Langres",A4841
Zacchaeus Christianus,A4843
"Zosimus, Pope",A4866
"Gregory II, Pope",A4896
"Gargilius Martialis, Quintus",A4890
"Glaber, Rodulfus",A4916
"Vittore, da Tunnuna, Bishop",A4864
"Gautier, de Thérouanne",A4860
"Werferth, Bishop of Worcester",A4863
"Wibert, of Toul",A4861
"Gulielmus, Pictaviensis",A4858
"Paphnutius, Saint, anchorite",A4888
Paschasius Diaconus,A4897
"Paulinus, Petricordiae",A4871
"Paul, of Mérida, deacon of Mérida",A4894
"Pelagius I, Pope",A4881
Persius,A4892
Petronius Arbiter,A4886
"Phoebadius, Saint",A4883
Pontianus Africanus,A4893
"Potamius, Bishop of Lisbon",A4887
Pseudo-Cyprian,A4884
"Victorinus, Saint, Bishop of Poetovio",A4868
"Lanfranc, Archbishop of Canterbury",A4880
"Radboud, Bishop of Utrecht",A4879
"Ragimbold, of Cologne",A4924
"Raoul, de Saint-Trond, Abbot of Sint-Truiden",A4932
"Publilius, Syrus",A4915
"Theobaldus, Episcopus",A4922
"Williram, Abbot of Ebersberg",A4908
"Winrich, von Trier",A4891
Wipo,A4900
"Wulfstan, of Winchester",A4885
"Iserninus, Saint",A4882
Perpetuus Turonensis,A4909
"Philo, of Alexandria",A4912
Phocas,A4905
"Pius VI, Pope",A4911
"Plautus, Titus Maccius",A4895
"Pliny, the Younger",A4904
"Pontius, Saint, Deacon of Carthage",A4910
"Propertius, Sextus",A4889
"Prosper, of Aquitaine, Saint",A4899
"Sido, Provost of Neumünster",A4906
"Prudentius, Bishop of Troyes",A4907
Rahewin,A4933
"Raimond, d'Aguilers",A4914
"Ratherius, of Verona",A4951
"Reiner, of Liège",A4949
"Richer, of Metz",A4919
"Robert, of Cricklade",A4935
Ruotger,A4913
"Saxo, Grammaticus",A4930
"Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.",A4920
"Serlo, of Bayeux",A4957
"Sigehard, of Trier",A4917
"Stefanus, Magister",A4918
"Stephen, of Tournai",A4955
"Thangmar, of Hildesheim",A4952
"Paulinus, of Milan",A4903
"Petrus Amelii, Archbishop of Embrun",A4901
"Philocalus, Furius Dionysius, active 4th century",A4898
"Porfyrius, P. Optatianus",A4902
Radulfus Tortarius,A4954
"Rangerius, Bishop of Lucca",A4941
Ratpert,A4921
"Ratramnus, monk of Corbie",A4931
"Richard, of St. Victor, -1173",A4929
"Richer, of Senones",A4947
"Robert, of Reims",A4926
"Rudolf, of Fulda",A4923
"Sampirus, of Astorga",A4950
Serlo,A4948
"Serlo, of Wilton",A4927
"Victor, Sextus Aurelius",A4936
"Aurea Capra, Simon",A4944
"Smaragdus, Abbot of St. Mihiel",A4928
Salomon III,A4937
"Etienne, de Rouen, moine au Bec",A4946
"Suger, Abbot of Saint Denis",A4925
"Severus, Sulpicius",A4934
"Tatwin, Saint",A4942
"Julianus, Saint, Bishop of Toledo",A4967
"Metellus, von Tegernsee",A4972
"Hugues, de Fleury",A4964
"Aldebald, of Lérins",A4973
"Paul, the Deacon, 720-799?",A4966
"Petrus, Comestor",A4995
Petrus Compostellanus,A4968
"Peter Lombard, Bishop of Paris",A4994
"Peter, the Venerable",A4986
"Diceto, Ralph de",A4945
"Reginald, of Canterbury",A4940
"Burchard, von Reichenau",A4975
"Richard, of Venosa",A4938
"Robert, of Melun, Bishop of Hereford",A4956
"Roger, of Hoveden",A4943
"Guarna, Romualdo",A4953
"Sedulius, Scotus, active 848-860",A4939
"Sisebut, King of the Visigoths",A4958
"Thierry, de Chartres",A4996
"Theodoric, of Trier",A4977
"Thomas, Aquinas, Saint",A4997
Saxo Poeta,A4970
"Gregory I, Pope",A4981
"Remigius, of Auxerre",A4959
"Rupert, of Deutz",A4976
Samson,A4960
"Theodofrid, of Corbie",A4978
Theodulus,A4962
"Thietmar, von Merseburg, Bishop of Merseburg",A5002
Livy,A4979
"Merobaudes, Flavius",A4965
"Milo, monk of Saint-Amand",A4984
"Modoin, of Autun",A4990
"Moses, of Bergamo",A4991
"Othlo, Monk of St. Emmeram",A5008
"Pacian, Saint, Bishop of Barcelona",A5006
"Paul, of Bernried",A4971
Pelagius,A4969
"Petrus, Cantor",A4988
"Petrus, Pictor",A4974
"Peter, of Poitiers",A4992
"Iotsaldus, Cluniacensis",A5027
"Pomerius, Julianus",A5009
"Micon, of Saint-Riquier",A5017
"Aldhelm, Saint",A5010
"Nepos, Cornelius",A5005
Nivardus,A5011
Novatianus,A5007
"Orientius, Saint",A5029
Origen,A5012
"Paulinus II, Saint",A5016
"Abelard, Peter",A5015
"Crassus, Petrus",A5013
Peter Riga,A5019
"Agapetus I, Pope",A5014
"Theoderic, of Fleury",A4999
"Theodoric, of Tholey",A5003
"Theodoric, of Sint-Truiden",A4998
"Thiofrid, Abbot of Echternach",A5004
"Thomas, à Becket, Saint",A5000
"Lucretius Carus, Titus",A5001
"Julius I, Pope",A5040
"Landulf, of Milan",A5053
"Lawrence, of Liège",A5051
"Placidus, Monachus",A5018
"Aethelwold, of East Anglia",A5034
Nazarius (Panegyrist),A5022
"Nicetas, of Remesiana, Saint",A5037
"Nithard, -844?",A5028
"Norbert, Abbot of Iburg",A5035
"Notker, Labeo",A5025
Novatus Catholicus,A5032
"Odilo, Saint, Abbot of Cluny",A5021
"Odo, of Tournai",A5023
Odo Magdunensis,A5031
"Orosius, Paulus",A5036
"Otfrid, von Weissenburg, active 9th century",A5026
"Otto I, Bishop of Freising, -1158",A5033
"Pachomius, Saint",A5024
"Paschasius Radbertus, Saint",A5030
"Peter Damian, Saint",A5020
"Joseph, of Exeter",A5041
"Joseph, Scotus",A5042
"Florus, Lucius Annaeus",A5047
"Columella, Lucius Junius Moderatus",A5056
Leo Senonensis,A5048
"Leontius, Bishop of Neapolis",A5057
Letaldus,A5073
"Liberius, Pope",A5054
"Liudprand, Bishop of Cremona",A5068
"Lucifer, Bishop of Cagliari",A5049
Lupus Trecensis,A5046
"Macrobius, Ambrosius Aurelius Theodosius",A5055
Malsachanus,A5052
"Manegold, von Lautenbach",A5061
"Marcellinus, comes",A5050
"Nestorius, Patriarch of Constantinople",A5043
"Olbert, of Gembloux",A5044
"Onulf, of Speyer",A5038
"Bolotinus, Paganus",A5045
"Palladius, Bishop of Aspuna",A5039
"Alfred, King of England",A5066
"Conradus, Hirsaugiensis",A5076
"Lambert, of Poultières",A5072
"Lantbert, von Deutz",A5062
"Lawrence, of Novara",A5070
"Leander, Saint, Archbishop of Seville",A5060
"Leo I, Pope",A5067
"Leo, of Vercelli, Bishop of Vercelli",A5077
"Liberatus, of Carthage",A5083
"Licinianus, Bishop of Carthage",A5063
"Ampelius, Lucius",A5058
"Olmedo, Lope de",A5064
"Lupus, of Ferrières",A5074
"Rabanus Maurus, Archbishop of Mainz, 784?-856",A5071
"Meginfredus, of Magdeburg",A5088
Mapinius Remensis,A5069
"Marcellinus, Pope",A5059
"Marcellus, Empiricus",A5085
Marcellus Memorialis,A5065
Lucan,A5075
"Heiric, of Auxerre",A5097
Henricus Francigena,A5114
"Henry, of Pisa",A5095
"Herbert, de Losinga, Bishop of Norwich, -1119",A5111
"Herbord, von Michelsberg",A5093
"Jerome, Saint, 419 or 420",A5096
"Hildegard, Saint",A5094
"Lambert, of Ardres",A5091
"Lambert, von Hersfeld",A5082
"Pacatus Drepanius, Latinus",A5089
"Lawrence, of Durham",A5080
"Leo Marsicanus, Cardinal Bishop of Ostia",A5086
Leporius,A5092
Lios Monocus,A5087
"Lucian, of Samosata",A5078
Luculentius,A5084
"Airardus, of Vézelay",A5101
Johannes Legalis,A5090
"Magnus, of Reichersberg",A5081
"Marbode, Bishop of Rennes, 1035?-1123",A5079
"Lichtenau, Heinrich von",A5109
"Henry, of Huntingdon",A5117
"Helperic, of Auxerre",A5108
"Herbert, of Bosham, active 12th century",A5106
"Hermannus, Contractus",A5104
"Herman, of Tournai",A5110
"Herrad, of Landsberg, Abbess of Hohenburg",A5115
"Hilary, Pope",A5107
"Hildebert, Archbishop of Tours",A5112
"Honoratus I, Saint, Bishop of Marseille",A5105
Lactantius,A5102
"Anastasius, the Librarian",A5103
"Cetius Faventinus, Marcus",A5119
"Marianus, Scotus",A5118
Marius Mercator,A5100
"Canale, Martino da",A5116
"Martin, Saint, Bishop of Tours",A5099
"Maximus, of Zaragoza",A5113
"Maximus, of Turin, Saint",A5098
"Meinzo, of Constance",A5130
"Hariulfus, Aldenburgensis",A5155
"Heimo, von Bamberg",A5128
Helmold,A5126
"Arrigo, da Settimello",A5136
"Heribert, of Eichstätt",A5134
"Hilary, Saint, Archbishop of Arles",A5137
"Hilary, Saint, Bishop of Poitiers, -367?",A5124
"Hincmar, Archbishop of Reims",A5135
"Honorius, of Autun, approximately 1080-approximately 1156",A5144
"Giovanni, di San Vincenzo al Volturno",A5152
"Minucius Felix, Marcus",A5123
"Cicero, Marcus Tullius",A5129
Martial,A5133
"Marius, Saint, Bishop of Avenches",A5122
"Victorinus, Marius",A5127
"Markward, of Fulda",A5132
"Martin, of Braga, Saint",A5121
"Martin V, Pope",A5125
"Matthew, of Vendôme",A5131
"Maximus, Confessor, Saint",A5120
"Hegesippus, Saint",A5139
"Helgaud, of Fleury",A5138
"Heraclides, Ponticus",A5143
"Heriger, of Lobbes",A5140
"Hoger, of Werden",A5141
"Honorius I, Pope",A5147
"Hugo Primas, Aurelianensis",A5171
"Hugh, of Amiens, Archbishop of Rouen",A5146
"Hugh, of Fouilloy",A5153
"Humbertus, Cardinal",A5145
"Stefaneschi, Jacopo",A5150
"Idatius, Bishop of Chaves",A5166
"Embricho, Bishop of Würzburg",A5148
"Cassian, John",A5174
"John, of Damascus, Saint",A5156
"John III, Pope",A5151
"Severianus, Julius",A5157
"Justus, of Urgell",A5154
"Jean, de Saint-Arnoul",A5149
"Meginhardus, of Fulda",A5142
"Hucbald, of Saint Amand",A5165
"Hugh, of Flavigny",A5164
"Uguccione, da Pisa, Bishop of Ferrara",A5169
"Nepotianus, Januarius",A5182
"Innocent I, Pope",A5197
"John IV, Pope",A5162
"Biclara, João de",A5172
"John II, Pope",A5177
"Exuperantius, Julius",A5167
"Obsequens, Julius",A5175
"Paris, Julius",A5181
"Justinian I, Emperor of the East",A5173
"Justinus, Marcus Junianus",A5179
"Ivo, Saint, Bishop of Chartres",A5161
"John XI, Pope",A5170
"John, the Deacon of Rome",A5160
"Moschus, John",A5168
"Johannes, de Hauvilla, active 12th century",A5176
"John, of Tilbury",A5158
"Marcus, of Monte Cassino",A5163
"Gerhard, von Seeon",A5217
"Gerhoh, of Reichersberg, Provost of Reichersberg",A5193
"Gildas, 516?-570?",A5206
"Giraldus, Cambrensis",A5191
"Gottschalk, of Orbais, approximately 803-approximately 867",A5188
"Guibert, Abbot of Nogent-sous-Coucy",A5194
Willermus Magister,A5192
"Hadoindus, Saint, of Le Mans",A5189
"Hormisdas, Pope",A5196
Iacobus Diaconus,A5198
"Billy, Jacques de",A5180
"John XIX, Pope",A5186
"Jordan, of Limoges",A5159
"Isidore, of Seville, Saint",A5183
"Junilius, Africanus, active 6th century",A5187
"John, of Salisbury, Bishop of Chartres",A5185
"John Chrysostom, Saint, -407",A5178
"John I, Pope",A5184
"Augustus, Emperor of Rome",A5195
"Geoffrey, of Vinsauf",A5190
"Ferrandus, Fulgentius",A5210
"Galbert, de Bruges",A5205
"Geoffrey, of Monmouth, Bishop of St. Asaph",A5214
"Gelasius I, Pope",A5211
"Sylvester II, Pope",A5208
"Gilo, of Paris",A5215
"Goscelin, of Saint-Bertin",A5203
"Godefroy, de Saint-Victor",A5212
Gozechin,A5209
"Gregory X, Pope",A5218
"Guido, d'Arezzo",A5225
"Guy, of Bazoches",A5207
"Guido, da Pisa",A5216
"Gunzo, of Novara",A5204
"Hadoard, of Corbie",A5213
Hrotsvitha,A5200
Hugo de Porta Ravennate,A5199
"Valerius, Julius",A5201
"John, of Würzburg",A5202
"John, of Amalfi",A5221
Gautbert,A5240
"Gerhard, von Augsburg",A5229
"Gennadius, of Marseilles",A5220
"Vossius, Gerardus, approximately 1540-1609",A5226
"Germain, Saint, Bishop of Paris",A5235
"Gezo, of Tortona",A5224
"Gerard, Archbishop of York",A5233
"Godfrey, of Viterbo",A5227
"Guibert, de Tournai",A5236
"Guitmond, of Aversa",A5234
"Erigena, Johannes Scotus",A5230
"Kanapariusz, Jan",A5231
"Jonas, Bishop of Orléans",A5222
"Felix I, Pope",A5249
"Corippus, Flavius Cresconius",A5247
"Fulcoius, Belvacensis",A5228
"Fulgentius, Saint, Bishop of Ruspa",A5219
"Catullus, Gaius Valerius",A5237
"Juvencus, Caius Vettius Aquilinus",A5223
"Gaudentius, Saint, Bishop of Brescia",A5232
"Clarembald, of Arras",A5254
"Celestine I, Pope",A5251
"Gregory VII, Pope",A5258
Council of Constantinople (2nd : 553 : Constantinople),A5255
"Evagrius, Ponticus",A5274
"Evodius, Bishop of Uzalis",A5252
"Faustus, of Riez",A5243
"Josephus, Flavius",A5256
"Florentius, Saint, of Orange",A5269
"Florence, of Worcester",A5245
"Froumund, of Tegernsee",A5244
"Gregory, Bishop of Tours, Saint",A5257
"Gerard, of Csanád, Saint",A5238
"Gilbert, de La Porrée, Bishop",A5241
"Goldast, Melchior",A5239
"Gumpoldus, Bishop of Mantua",A5242
"Gottschalk, of Limburg",A5259
"Christianus, Stabulensis",A5270
"Chromatius, Saint",A5246
Clemens Scotus,A5267
"Symphosius, Caelius Firmianus",A5294
"Cogitosus, Saint",A5263
Commodianus,A5248
"Council of Carpentras (527 : Carpentras, France)",A5291
Council of Constantinople (1st : 381 : Constantinople),A5271
Coronatus Notarius,A5276
"Cosmas, of Prague",A5285
Dicuil,A5286
"Evagrius, Scholasticus",A5264
"Faustinus, Saint",A5265
"Ferreolus, of Uzès",A5272
"Flodoard, of Reims",A5280
"Franco, of Liège",A5253
Fridegodus,A5297
Frutolf,A5250
Foucher de Chartres,A5293
"Claudius, Bishop of Turin",A5278
"Clotaire I, King of the Franks",A5275
"Columban, Saint",A5273
Council of Chalcedon (451 : Chalcedon),A5281
"Council of Seville (619 : Seville, Spain)",A5277
"Constantius I, Emperor of Rome",A5279
"Cornelius, Pope",A5268
"Cyril, Saint, Bishop of Jerusalem",A5316
"Ausonius, Decimus Magnus",A5314
"Victor III, Pope",A5289
Dionysius Exiguus,A5317
Dynamius Patricius,A5290
"Ebo, von Michelsberg",A5312
"Egbert, of Liège",A5287
"Eccardus, de Uraugia",A5306
"Eleutherius, of Tournai",A5283
"Ennodius, Magnus Felix, Saint",A5313
"Ermenrich, abbot of Ellwangen",A5309
"Eutropius, active 4th century",A5295
"Felix IV, Pope",A5282
Cosmas Japygus Materiensis,A5310
"Cyril, Saint, Patriarch of Alexandria",A5307
Juvenal,A5304
Dhuoda,A5301
"Dictys, Cretensis",A5311
"Dionysius, of Alexandria, Saint",A5308
"Florus, of Lyons",A5335
"Dudo, Dean of St. Quentin",A5305
Dúngal,A5315
"Ebarcius, of St. Amand",A5333
"Evrard, de Béthune",A5302
"Ekkehard IV, approximately 980-approximately 1060",A5299
"Embrico, of Mainz",A5327
"Bardanes, Philippicus",A5336
"Engelmodus, of Soissons",A5303
"Ephraem, Syrus, Saint",A5288
"Erchanbert, of Freising",A5300
"Ermoldus, Nigellus",A5284
"Fastidius, Bishop in Britain",A5296
"Felix III, Pope",A5292
"Gellius, Aulus",A5356
"Azecho, of Worms",A5352
"Basil, Saint, Bishop of Caesarea",A5350
"Bebo, of Bamberg",A5357
"Benedict I, Pope",A5354
Cruindmelus,A5319
"Cyprian, Saint, Bishop of Carthage",A5298
"Damasus I, Pope",A5325
"Dares, Phrygius",A5334
"Deusdedit, Cardinal",A5323
"Gelmírez, Diego",A5320
"Didymus, the Blind",A5329
"Dunod, Saint",A5337
"Donizone, di Canossa",A5326
Einhard,A5321
"Ekkehard I, Dean of St. Gall, -973",A5330
Elpis Sicula,A5318
Eraclius,A5331
Eugenius Vulgarius,A5338
"Eutherius, Tyanensis",A5339
"Arnulf, of Lisieux",A5355
"Atto, Bishop of Vercelli",A5351
"Celsus, Aulus Cornelius",A5349
"Ambrose, Saint, Bishop of Milan",A5347
"Aurelius, Saint, of Carthage",A5353
"Aubert, Saint, Bishop of Arras-Cambrai",A5366
Aynardus,A5346
"Ebbo, Archbishop of Reims",A5371
"Bede, the Venerable, Saint",A5363
"Benedict, Saint, of Milan",A5348
"Cerealis, of Castello di Ripa",A5375
"Cyprian, Saint",A5328
"Dagobert I, King of the Franks",A5344
"Deusdedit, Pope",A5332
"Dionysius, Pope",A5345
"Eadmer, -1124?",A5324
"Epiphanius, Saint, Bishop of Constantia in Cyprus",A5322
Eupolemius,A5359
"Eusebius, of Cremona, Saint",A5340
"Eustathius, of Antioch, Saint",A5372
"Abbo, Monk of St. Germain, approximately 850-approximately 923",A5397
"Arnulf, of Milan",A5361
"Arnulfus, Aurelianensis",A5367
"Audradus, of Sens",A5370
"Augustine, Saint, Archbishop of Canterbury",A5364
"Aunarius, Saint, of Auxerre",A5362
"Auspicius, Saint, of Toul",A5358
Bachiarius,A5365
"Berengar, of Tours",A5394
"Berno, Abbot of Reichenau",A5380
"Bernard, of Chartres",A5392
"Bernard, of Clairvaux, Saint",A5377
"Ouen, Saint",A5385
"Theodwin, of Liège",A5388
Censorinus,A5390
"Eugene II, of Toledo, Saint, Archbishop of Toledo",A5369
Eugippius,A5341
"Eumenius, of Autun",A5368
"Eusebius, of Caesarea, Bishop of Caesarea",A5343
"Eutychianus, Pope",A5342
"Benedict, Saint, Abbot of Monte Cassino",A5360
"Bertharius, Saint",A5396
"Boniface II, Pope -532",A5398
"Boniface IV, Pope",A5400
"Boniface V, Pope",A5386
"Boniface, Saint, Archbishop of Mainz",A5391
"Bonizo, of Sutri",A5376
"Braulio, Saint, Bishop of Zaragoza",A5411
"Bruno, di Segni, Saint",A5389
"Bruno, of Querfurt, Saint",A5374
Bulgaranus Comes,A5410
"Byrhtferth, approximately 970-",A5387
"Aurelianus, Caelius",A5373
"Caesarius, of Arles, Saint",A5405
"Gaius, Pope",A5409
"Hugh, of Saint-Cher, Cardinal",A5378
"Siviard, Saint",A5408
"Eucherius, of Lyon, Saint",A5383
"Eulogius, of Alexandria",A5382
"Eusebius, Saint, Bishop of Vercelli",A5384
"Adalbert, of Samaria",A5425
"Adam, de Saint-Victor, -1146",A5416
"Adam, von Bremen",A5420
"Adémar, de Chabannes",A5415
"Aelfric, Abbot of Eynsham",A5423
"Aethelwulf, King of England",A5414
Aethicus Ister,A5417
Agennius Urbicus,A5421
"Picaud, Aymeric",A5435
"Alulf, of Tournai",A5433
"Dracontius, Blossius Aemilius",A5395
"Boniface I, Pope",A5381
"Bovo II, of Corvey",A5407
"Konrad, von Brauweiler",A5402
"Burchard, Bishop of Worms",A5401
Candidus,A5413
"Candidus, of Fulda",A5404
"Capreolus, of Carthage",A5393
Cassius Felix,A5412
"Castor, of Apt",A5403
"Adalbéron, Bishop of Laon",A5418
"Adalbert, of Fleury",A5422
